מס' חדר,ID,קטגוריה,סוג,משפחה,קומה
L2090,3591851,Electrical Fixtures,Type 1,Frame_Socket,L2
L2090,3592324,Electrical Fixtures,Type 1,Frame_Socket,L2
L2090,3592727,Electrical Fixtures,Type 1,Frame_Socket,L2
L2090,3592738,Electrical Fixtures,Type 1,Frame_Socket,L2
L2090,3592761,Electrical Fixtures,Type 1,Frame_Socket,L2
L2090,3592771,Electrical Fixtures,Type 1,Frame_Socket,L2
L2090,3592781,Electrical Fixtures,Type 1,Frame_Socket,L2
L2090,3592791,Electrical Fixtures,Type 1,Frame_Socket,L2
L2090,3592826,Electrical Fixtures,Type 1,Frame_Socket,L2
L2090,3592828,Electrical Fixtures,Type 1,Frame_Socket,L2
L2090,3725775,Electrical Fixtures,Type 1,Frame_Socket,L2
L2090,3725777,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3725900,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3725902,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3725914,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3725918,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3725948,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3725950,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3725952,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3725954,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3727565,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3727567,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3727569,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3727571,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3727591,Electrical Fixtures,Normal x2,Frame_Socket,L2
L2090,3727599,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3727601,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3727603,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3727605,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3731677,Electrical Fixtures,Type 1,Frame_Socket,L2
L2090,3731735,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3731803,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3731832,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3732275,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3732447,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3732533,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3732715,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3732817,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3732868,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3732960,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3733040,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3733103,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3733383,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3733522,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3733892,Electrical Fixtures,Type 1,Frame_Socket,L2
L2090,3733909,Electrical Fixtures,Type 1,Frame_Socket,L2
L2090,3733961,Electrical Fixtures,Type 1,Frame_Socket,L2
L2090,3734726,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3734902,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3735048,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3735157,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3736613,Electrical Fixtures,Normal x2,Frame_Socket,L2
L2090,3737951,Electrical Fixtures,Normal x2,Frame_Socket,L2
L2090,3745072,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3745123,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3745209,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3745728,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3748291,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3748661,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3748681,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3748740,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3748896,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3748962,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3748986,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3750046,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3750071,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3750182,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3750338,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3750348,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3751124,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3751336,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3751973,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3752101,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3752146,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3752292,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3754263,Electrical Fixtures,Normal x2,Frame_Socket,L2
L2090,3754406,Electrical Fixtures,Normal x2,Frame_Socket,L2
L2090,3755073,Electrical Fixtures,Normal x2,Frame_Socket,L2
L2090,3755136,Electrical Fixtures,Normal x2,Frame_Socket,L2
L2090,3755498,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3762541,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3762658,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3762688,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3762753,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3766986,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3767069,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3767164,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3767220,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3767403,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3767445,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3767633,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3767693,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3767736,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3767953,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3768092,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3768413,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3768444,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3768538,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3768712,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3768739,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3768817,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3768947,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3770855,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3872312,Electrical Fixtures,Type 1,Frame_Socket,L2
L2090,3872313,Electrical Fixtures,Type 1,Frame_Socket,L2
L2090,3917440,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,L2
L2090,3917441,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,L2
L2090,3917710,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,L2
L2090,3917711,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,L2
L2090,3918235,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,L2
L2090,3918236,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,L2
L2090,3919032,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,L2
L2090,3919033,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,L2
L2090,3919050,Electrical Fixtures,Presence WC LM detector Mov,Detector Presence,L2
L2090,3919051,Electrical Equipment,6131_38-183-500,E_Wall Junction Box_MEPcontent_ABB_KNX Box_INT-EN_Shared,L2
L2090,3959188,Electrical Fixtures,Type 2,Frame_Socket,L2
L2090,3973951,Electrical Fixtures,Type 1,Frame_Socket,L2
L2090,3973959,Electrical Fixtures,Type 1,Frame_Socket,L2
L2090,3973967,Electrical Fixtures,Type 1,Frame_Socket,L2
L2090,3973975,Electrical Fixtures,Type 1,Frame_Socket,L2
L2090,4331829,Electrical Fixtures,Normal x2,Frame_Socket,L2
L2095,3730460,Electrical Fixtures,FOR LSS UPS,Frame_Socket,L2
L2104,1757666,Electrical Fixtures,Normal x2,Frame_Socket,L2
L2104,1757684,Electrical Fixtures,Normal x2,Frame_Socket,L2
L2104,3750660,Electrical Fixtures,Type 2,Frame_Socket,L2
L2104,3750953,Electrical Fixtures,Type 2,Frame_Socket,L2
L2104,3770659,Electrical Fixtures,Normal x2,Frame_Socket,L2
